Timestep,Auditory_Position,Visual_Position,Causal_Structure,Boundary_Std,Common_Source_Position,Prob_Common,Noise_Std,Signal_Noise_Std,Initial_Bound_Std,Azimuth_Min,Azimuth_Max,Starting_Position
1487,-4.486087512163727,-3.989989590855735,true,1.0,-3.934480472450219,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1488,-4.344698039084225,-3.6125374637256913,true,1.0,-3.6378913683054797,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1489,-3.2548214334498633,0.1217463372806893,false,1.0,-1.1132628078187978,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1490,-0.07758925896044144,5.528392605044115,false,1.0,1.8992312031236596,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1491,1.8932769495840864,2.05427642484365,true,1.0,1.8418326065115682,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1492,8.941990292722723,-1.0338138956353318,false,1.0,4.7180662171122805,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1493,4.6658459532470555,5.244798666688735,false,1.0,2.39920225089938,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1494,3.879939460116633,3.5687434933829767,true,1.0,3.437145901469794,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1495,5.166329465739939,-0.5113811527229639,false,1.0,2.6983709886543084,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1496,0.7166125463048367,5.130226614716584,false,1.0,4.819111580206492,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1497,2.4314371784365822,2.3692183786830974,true,1.0,2.937911551851616,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1498,4.988340755874787,5.703732964241912,false,1.0,4.592913619292522,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1499,3.5945129487246654,4.101355910064408,true,1.0,3.8981377766730976,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1500,1.9767793313197197,2.97667367970433,true,1.0,2.5191781248207183,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1501,5.591781489956359,0.7895135084475791,false,1.0,1.3606974617310372,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1502,2.1377063670659178,5.045829048863451,false,1.0,3.014952883854471,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1503,0.5169673816251118,1.4028394774249415,false,1.0,2.1726239816490622,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1504,1.3981302890473921,2.7708091695214914,false,1.0,2.557061874343207,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1505,2.3355366492410172,-0.07184619935660708,false,1.0,1.5664734335181336,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1506,-1.6323631130835965,5.088476274605877,false,1.0,2.135895643858918,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1507,2.135449706451112,2.6782322818864843,true,1.0,1.6533214474355438,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1508,-0.4992351892830236,-1.4794590478901044,true,1.0,-1.113391855151832,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1509,-3.8625509499492776,-7.263686151903704,false,1.0,-4.30497225208346,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1510,0.4566793109911476,1.6574496469923776,false,1.0,-2.762216389880921,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1511,-4.149294610304892,-3.6276444837846107,true,1.0,-3.8407177447206067,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1512,0.08749594733222787,0.201884693204063,true,1.0,-0.4277583339682316,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1513,0.06603644881221779,-0.317035770024803,true,1.0,-0.21231100148279428,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1514,-0.0011301121594189945,-0.42875494121916047,true,1.0,-0.10461626041853347,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1515,-3.2190508219348066,-3.194509456494671,false,1.0,-0.9370651274793785,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1516,-0.045865325594512285,-2.580997619742752,false,1.0,-0.46868224935633146,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1517,-1.97928103060504,-1.783296130214898,true,1.0,-1.3815584894973745,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1518,-3.40056181385995,-0.2628083737424188,false,1.0,-1.7818488104614296,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1519,-2.4635979860990345,0.3415104703080684,false,1.0,0.07110510763166111,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1520,4.661246175068391,-1.052277273144422,false,1.0,-0.3238719930289806,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1521,5.61214848710694,2.9699442708157124,false,1.0,2.4366850712568295,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1522,2.0573934564080356,0.6717525159743228,true,1.0,1.1230212385416103,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1523,-1.3293551226557618,3.551611563628809,false,1.0,1.254249045745748,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1524,-1.9526544515152646,-1.4845055532980287,true,1.0,-2.3429772959695425,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1525,-3.763908078945286,-3.488886554774666,true,1.0,-3.0982970530977196,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1526,-0.2551275627859677,-0.41279368786452375,true,1.0,-0.4132727820250137,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1527,2.413585965244335,1.756938423826056,true,1.0,2.040201153361735,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1528,6.127175110225803,1.878710774707136,false,1.0,5.751924606880275,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1529,5.9642281729360676,6.80030264647995,true,1.0,6.717924816308856,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1530,7.266731858848046,7.353468282473114,true,1.0,7.111014130039919,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1531,10.613149308916041,12.824620479413404,false,1.0,11.537488666114893,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1532,8.338272510359037,7.477714339787357,false,1.0,6.518290415132553,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1533,10.575612700663276,9.084717471182907,false,1.0,8.129707631639004,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1534,3.8922773157090473,3.2300849897558903,true,1.0,4.616580720974706,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1535,7.722001508379378,6.155062615847783,false,1.0,5.430068978283192,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1536,4.266444291863069,4.726518547014792,true,1.0,5.3316458164983835,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1537,5.304543042885289,7.409003999801974,false,1.0,7.664171680344438,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1538,5.362521678020591,9.399287576795105,false,1.0,8.664701069803527,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1539,8.088963886723775,7.5537928693343375,true,1.0,7.256720980256343,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1540,5.689081849067104,6.755728058243553,true,1.0,6.698144042160353,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1541,7.745676518139624,8.85076323531766,false,1.0,8.719015453940601,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1542,12.603060460013069,10.040161899108227,false,1.0,11.635751829089308,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1543,13.692142205256344,13.788407588948335,true,1.0,13.880119317657671,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1544,12.3050420651474,16.422725832171036,false,1.0,13.64223388439856,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1545,11.712183255416951,14.54100408178547,false,1.0,14.034808483431812,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1546,17.656150833283178,20.311300270267193,false,1.0,16.966426519365132,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1547,20.36721123761523,19.703637161011606,true,1.0,20.55299833449739,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1548,23.283941281751005,24.868725966180172,false,1.0,21.909018041648736,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1549,20.84151928737277,21.184750017409744,true,1.0,20.693742728977597,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1550,24.479020850355806,19.517566782042806,false,1.0,21.26130259612875,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1551,24.30966534523794,28.060887891452033,false,1.0,25.141043369854536,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1552,19.111177716547576,18.367375653141163,true,1.0,18.499341772643856,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1553,19.589851941315352,18.985237680394782,true,1.0,18.755695487702095,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1554,20.586067960617708,24.01559022625113,false,1.0,21.96863966654617,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1555,20.558903651644748,19.44521881196157,false,1.0,22.510519888075898,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1556,21.43549016427751,21.94473292716415,true,1.0,22.04978653334486,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1557,20.424927984477037,20.230038653089228,true,1.0,20.166406345271234,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1558,19.10568651571808,15.420528278584024,false,1.0,18.954779136117008,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1559,16.039189464844185,17.12422343064006,true,1.0,17.007590180610816,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1560,20.19513975255283,20.831027781849883,true,1.0,19.553821237837536,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1561,21.743842452700566,20.41651747225579,false,1.0,21.000252241996346,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1562,17.390281981846748,20.351797959999313,false,1.0,19.137931624409966,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1563,19.985155076416586,20.936046659243818,true,1.0,20.612719254864963,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1564,16.67029755590145,19.041482670450137,false,1.0,17.616485366492554,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1565,15.784396346559893,19.24508569885962,false,1.0,17.89724548572955,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1566,17.155272537296636,20.179284037416522,false,1.0,19.48799821310166,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1567,18.75008689329354,19.320738166094483,true,1.0,18.976964750579754,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1568,20.14079297378128,19.759296524074177,true,1.0,20.32933137123641,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1569,21.628739280614745,20.91045416231918,true,1.0,20.80718441744239,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1570,20.025369566558815,25.891669888797185,false,1.0,20.109360332438424,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1571,27.891567872390343,24.645708573469186,false,1.0,26.61430978217383,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1572,21.44454128814862,28.143922403587286,false,1.0,27.783926700229767,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1573,25.596325686394618,25.704093600704926,true,1.0,26.232384041635097,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1574,23.207826007534265,18.542442673705544,false,1.0,21.381583226757492,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1575,20.16132729763317,17.151233086803604,false,1.0,20.37926467907303,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1576,20.17177190207832,20.690754726417392,false,1.0,23.48493299576601,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1577,24.531966169886573,26.845763681191514,false,1.0,25.698038547460175,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1578,28.319079743527123,24.304903142210794,false,1.0,25.412508831326313,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1579,27.443459555169262,27.066568947708394,true,1.0,27.48651272061499,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1580,28.905757771173345,26.359292095916917,false,1.0,25.835511605016272,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1581,28.24152544738944,28.345264775552238,true,1.0,28.131921081188672,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1582,26.401524766298422,21.747429334240326,false,1.0,26.185422831935185,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1583,26.72945962240728,27.11111784760141,true,1.0,26.833728025602394,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1584,26.418943331117234,28.28045265849804,false,1.0,27.604621738238947,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1585,25.163718979194687,27.876235661840717,false,1.0,25.95236488118759,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1586,27.136749155206978,28.906055753355126,false,1.0,28.67513539030699,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1587,29.398393698913072,29.506085826187704,true,1.0,28.99927891744349,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1588,26.843352944924536,29.716492445333703,false,1.0,27.893687735123784,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1589,26.890250948270563,26.807534025384847,false,1.0,28.090561889823864,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1590,23.250426258007316,30.130909244885345,false,1.0,28.712878227632434,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1591,27.513031096518624,27.14674513785062,false,1.0,26.17740661654654,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1592,24.931488186858534,26.461740446845653,true,1.0,25.501097831942808,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1593,26.144991844789192,26.244252323446197,false,1.0,26.292913518256118,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1594,19.80478539712731,28.371507088142074,false,1.0,25.747684182133586,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1595,25.585808064928013,25.629480526710843,true,1.0,25.60838993011662,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1596,23.026914051537734,23.50894348613026,true,1.0,23.018388575648117,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1597,21.185510711249268,24.954858253444538,false,1.0,24.084636979188307,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1598,26.676774547568805,26.688089719077755,true,1.0,26.45783817158141,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1599,27.127823016877272,29.562988837542346,false,1.0,27.370434151983236,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1600,30.083602869458367,24.237537401568876,false,1.0,27.506861239145465,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1601,26.87948547985698,26.84316499012611,false,1.0,26.655606977215594,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1602,22.668629290887914,25.155962302657894,false,1.0,24.46432022415935,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1603,26.119498083245087,28.655425681657956,false,1.0,27.49004297045793,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1604,27.645812871235552,26.831722052407585,true,1.0,27.214500371767034,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1605,24.83755661008161,27.88332298693167,false,1.0,26.997288465545978,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1606,24.421513007194644,27.63335757682103,false,1.0,26.20517669029423,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1607,26.54785586592377,26.700062216018658,true,1.0,26.315877604053924,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1608,24.66888372303155,25.73592800131161,false,1.0,23.98737856022648,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1609,22.795957849054126,21.960044519932467,false,1.0,22.48809975383744,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1610,23.624100401571173,23.026004756233732,true,1.0,23.158154931550367,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1611,22.38983929006813,23.395442812386936,false,1.0,22.355192022954196,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1612,24.154886175459783,23.70988238298795,false,1.0,23.999939932352,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1613,23.99105480682577,23.3614195211044,true,1.0,23.69880358608232,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1614,24.46380012179339,26.078666705829875,false,1.0,22.62286319517746,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1615,23.808629674307294,23.300389747032124,true,1.0,23.5674454965827,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1616,25.30234349967081,23.343928545240754,false,1.0,23.053264935910637,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1617,21.604405465236336,23.330149524090345,false,1.0,23.466777615250138,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1618,24.53939260457313,23.660299215776615,false,1.0,22.401731178684155,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1619,18.39913156270673,18.92210019889589,true,1.0,19.330340983188844,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1620,21.093680436419497,20.303585978071848,true,1.0,20.802197011378343,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1621,21.08894619777177,20.74913720179885,false,1.0,20.928473020751944,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1622,18.081867300932213,18.097123373463234,true,1.0,18.50806765184999,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1623,21.27328600427265,18.39464498903732,false,1.0,21.240207317115445,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1624,25.08165860898867,22.468318472001194,false,1.0,21.973455548656723,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1625,25.653443092981863,23.15530165511796,false,1.0,22.564279023718328,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1626,26.383023611801857,23.2443777356195,false,1.0,24.76892962363364,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1627,23.807942067243214,24.876361666049185,false,1.0,25.679592578649057,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1628,24.469645816755698,25.675178474105863,false,1.0,25.890533543980577,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1629,29.0572820346034,26.931645026469763,false,1.0,28.32556298643216,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1630,29.325460717414696,27.83579827568284,false,1.0,27.528024468713284,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1631,28.65528476062299,29.914770095786366,true,1.0,28.50070605416179,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1632,26.77441638099637,28.377777091458853,true,1.0,27.89324732516824,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1633,28.495917657017696,27.888907490165742,true,1.0,27.545058388042765,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1634,25.911982535068883,27.520067807417902,false,1.0,27.918731694201963,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1635,29.28051765401718,29.611232098382757,true,1.0,28.726856801416726,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1636,27.882244217774236,28.834733912718534,true,1.0,28.65442306270562,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1637,28.286668823611887,30.12935381213429,true,1.0,29.083784297156694,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1638,24.091949275736713,24.34376823019154,false,1.0,25.56506234391973,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1639,24.791353175215743,25.31437690143345,true,1.0,26.119294258664056,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1640,26.14726195868162,27.10712913640871,true,1.0,26.899293195264306,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1641,21.91453426385121,27.26146705029325,false,1.0,27.988558092242265,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1642,27.396594618163043,19.477227182567407,false,1.0,26.324405691291865,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1643,29.716502650548303,29.91415130207515,false,1.0,25.659964577311655,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1644,26.381002958891933,26.148255609178154,true,1.0,25.29514412819032,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1645,20.664217728105466,25.398572875214885,false,1.0,23.312161255948915,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1646,19.385786143244236,26.718291500433782,false,1.0,25.249982288471493,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1647,24.927398026797686,26.35579725480478,false,1.0,26.068116711496053,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1648,25.60282424031493,26.32145049322162,true,1.0,25.988056656086712,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1649,29.10743359473663,29.23381832244894,false,1.0,28.834194610223904,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1650,26.65415818394569,28.775090386440382,false,1.0,29.697737198256622,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1651,26.083400600326296,29.646070601111425,false,1.0,26.579151859455024,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1652,27.222740124849476,27.368654179770665,true,1.0,26.852138729662173,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1653,20.821427062975662,26.956391227878523,false,1.0,25.54665054768497,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1654,27.00206803789659,24.805332585198627,false,1.0,27.749708161789652,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1655,27.10482811647524,27.91807647911634,false,1.0,24.626373705023465,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1656,22.136236505276422,21.53540749562461,true,1.0,22.209811909821905,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1657,20.66629868901296,22.047358159127587,false,1.0,21.899942640488103,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1658,24.75850550042565,25.232012434556832,true,1.0,24.994762185533936,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1659,29.272673212067303,28.35310895710338,false,1.0,26.82323899438687,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1660,27.785466786780326,27.90498649705732,false,1.0,26.96717534404815,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1661,27.913869420325273,28.30505675700361,true,1.0,27.793754088591683,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1662,28.691807689182625,23.450476945986683,false,1.0,26.035421844613662,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1663,29.68655767735422,25.78582563788946,false,1.0,24.848775288157494,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1664,26.171637351703197,27.795113501734104,false,1.0,29.552505576106952,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1665,30.107035801535485,28.51385302708849,false,1.0,29.709370361940113,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1666,26.293246414260754,26.191983233152765,true,1.0,26.146716260756218,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1667,24.65943607854893,23.71353042111958,true,1.0,23.740985099828002,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1668,28.424259538073127,28.738934169621675,false,1.0,27.98628280080575,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1669,28.690871911285324,27.707487065483964,true,1.0,28.41189771460498,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1670,28.211517563646282,28.90883584660331,false,1.0,28.64976079366925,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1671,29.17192572904173,25.371183185160582,false,1.0,29.539113263648293,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1672,28.651217381650284,29.738908495255632,false,1.0,29.720041344101233,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1673,25.138991932193214,24.21951831678956,false,1.0,28.858305393371445,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1674,30.57999200365629,28.660005982737616,false,1.0,29.99561662434551,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1675,30.463594180509144,24.218775985702717,false,1.0,26.888076467259616,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1676,29.595524287678266,27.575927460200333,false,1.0,26.569610449238795,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1677,26.784151670389747,26.588856237144444,false,1.0,28.083567322827946,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1678,27.976678787920513,28.71082084853186,true,1.0,28.751603350415103,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1679,27.631256277383766,27.702675217607815,true,1.0,27.536428967600695,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1680,26.155491193785828,27.117537579732044,true,1.0,26.178747064303558,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1681,25.48820562223884,25.673221049138178,false,1.0,27.19021526813515,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1682,24.556497152111465,29.266278064345197,false,1.0,27.257078057893544,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1683,28.60075673923788,24.89707542958865,false,1.0,28.91230448789936,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1684,29.399690186612457,28.709654241854057,true,1.0,28.97179118076506,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1685,28.014380186709385,27.134376869360114,true,1.0,26.950044567117338,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1686,26.224452300470993,25.27258819825885,true,1.0,25.53220854631229,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1687,26.931461442584407,27.420743756580556,false,1.0,24.95183720302044,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1688,21.75202635787117,21.685896739753677,false,1.0,23.121899260237463,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1689,18.992968828684585,21.28204212047285,false,1.0,22.155170621347384,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1690,22.761114885665855,21.16238835236261,false,1.0,21.00497094651885,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1691,23.59320129311958,23.383104507686518,true,1.0,23.740700389576617,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1692,26.301807651636732,22.60310252450047,false,1.0,23.61347976762941,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1693,20.242891763571283,20.470680372035666,false,1.0,22.106563800614243,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1694,25.70471126803623,24.28091472017382,false,1.0,24.118204319260435,0.3,2.0,0.5,1.0,-30.0,30.0,shared
1695,25.058930178794316,26.618414093508925,false,1.0,23.88958878718767,0.3,2.0,0.5,1.0,-30.0,30.0,shared
